200thetas,200intensity,211thetas,211intensity,220thetas,220intensity,310thetas,310intensity,222thetas,222intensity
27.578000000000007,0.0019332281660802923,34.078,0.001360661576835646,40.078,0.002624107285336425,45.078,0.003475560087276041,49.578,0.0018023894000373766
27.58,0.001940457440325815,34.08,0.0013651831373523778,40.08,0.0026359974358507107,45.08,0.0034898734751752807,49.58,0.0018085028593926766
27.582,0.0019477273146721367,34.082,0.0013697272631674952,40.082,0.0026479685115867245,45.082,0.0035042753616113718,49.582,0.001814647456700488
27.584,0.0019550380935070295,34.084,0.0013742941046144693,40.084,0.0026600212479336825,45.084,0.0035187664767981327,49.584,0.00182082340365284
27.586,0.001962390084074287,34.086,0.001378883813280211,40.086,0.002672156388645625,45.08600000000001,0.003533347558487565,49.58600000000001,0.00182703091374282
27.588,0.001969783596505997,34.088,0.001383496542017674,40.088,0.0026843746859558787,45.088,0.0035480193520626905,49.588,0.0018332702022827122
27.59,0.0019772189438550603,34.09,0.0013881324449584633,40.09,0.002696676900692961,45.09,0.0035627826106330845,49.59,0.0018395414864229387
27.592,0.0019846964421283337,34.092,0.0013927916775257336,40.092,0.0027090638023987233,45.092,0.003577638095130435,49.592,0.001845844985170633
27.594,0.001992216410320078,34.094,0.0013974743964472432,40.094,0.002721536169448396,45.094,0.0035925865744065523,49.594,0.0018521809194088983
27.596,0.0019997791704458472,34.096,0.0014021807597683926,40.096,0.002734094789172116,45.096,0.0036076288253322577,49.596,0.0018585495119160637
27.598000000000006,0.0020073850475769662,34.098,0.0014069109268656675,40.098,0.0027467404579790858,45.098,0.003622765632897465,49.598,0.0018649509873850593
27.6,0.0020150343698752612,34.1,0.0014116650584599945,40.1,0.0027594739814830647,45.1,0.0036379977903137906,49.6,0.0018713855724434827
27.602,0.0020227274686284435,34.102,0.0014164433166304106,40.102,0.0027722961746303345,45.102,0.003653326099117328,49.602,0.0018778534956733308
27.604,0.0020304646782858963,34.104,0.001421245864827908,40.104,0.002785207861829753,45.104,0.0036687513692740563,49.604,0.00188435498763146
27.606,0.0020382463364948,34.106,0.0014260728678892824,40.106,0.0027982098770845064,45.106,0.0036842744192859406,49.606,0.001890890280869916
27.608,0.0020460727841370304,34.108000000000004,0.0014309244920513186,40.108,0.002811303064126466,45.108,0.0036998960762991947,49.608,0.0018974596099567715
27.61,0.002053944365366253,34.11,0.00143580090496504,40.11,0.002824488276552465,45.11,0.003715617176213812,49.61,0.0019040632114970726
