111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
19.75,25.050549365940004,22.77,131.46123188459634,32.77,16.451010497037398,38.27,113.85561374666456,51.27,4.594435091000597,53.03,1.6143798851071676
19.76,20.6648917062184,22.78,97.4331379487048,32.78,15.649452436978054,38.28,96.51213981264381,51.28,4.35377694758542,53.04,1.5696552118306226
19.77,17.321317257233915,22.79,73.89639140719,32.79,14.904966518855796,38.29,82.750027662344,51.29,4.131475775131135,53.05,1.526761090355326
19.78,14.71832476110716,22.8,57.42558388568019,32.8,14.212270603347068,38.3,71.67099443788358,51.3,3.925717449514085,53.06,1.4855991056745097
19.79,12.654734441094774,22.81,45.64627922589483,32.81,13.566678690496163,38.31,62.63480603737097,51.31,3.734905781414031,53.07,1.4460773599013952
19.8,10.992609551046858,22.82,37.01824163061534,32.82,12.964022110396098,38.32,55.17745975627911,51.32,3.5576319402448573,53.08,1.4081099618441977
19.81,9.635051235822251,22.83,30.55095995537989,32.83,12.400582585711078,38.33,48.957255882680435,51.33,3.3926487522991065,53.09,1.3716165625590406
19.82,8.512497410676247,22.84,25.59963869339061,32.84,11.873035168696205,38.34,43.718750441054326,51.34,3.2388490076903684,53.1,1.3365219322135409
19.83,7.574032492039901,22.85,21.73616502176528,32.85,11.378399424993127,38.35,39.2682894034911,51.35,3.0952470792404414,53.11,1.3027555741194747
19.84,6.781734644213703,22.86,18.66999832662596,32.86,10.913997531766293,38.36,35.45714434095174,51.36,2.9609632894302034,53.12,1.2702513722543491
19.85,6.1069133992310345,22.87,16.199623274336158,32.87,10.47741819478605,38.37,32.169710387405964,51.37,2.835210566983492,53.13,1.2389472689953187
19.86,5.527552553664295,22.88,14.182353070606899,32.88,10.066485480209122,38.38,29.31512602038907,51.38,2.7172830186944554,53.14,1.2087849701453828
19.87,5.026538787267488,22.89,12.51519651587073,32.89,9.67923181166665,38.39,26.821239913448228,51.39,2.6065461094244253,53.15,1.1797096746445603
19.88,4.590413029793383,22.9,11.122489615401864,32.9,9.313874509236593,38.4,24.63021063598989,51.4,2.5024281973549303,53.16,1.151669826636064
19.89,4.208476175784118,22.91,9.947738051706825,32.91,8.968795349795863,38.41,22.695257795240426,51.41,2.404413215364684,53.17,1.1246168878010474
19.9,3.872139156243705,22.92,8.948131835765398,32.92,8.642522712633697,38.42,20.978235644413303,51.42,2.312034324932192,53.18,1.0985051280923428
19.91,3.5744442034474866,22.93,8.090788693378162,32.93,8.333715943695294,38.43,19.447801352448284,51.43,2.2248683979345185,53.19,1.0732914331886914
19.92,3.3097078143892653,22.94,7.350136896292938,32.94,8.041151629226281,38.44,18.07801818364443,51.44,2.1425312054162453,53.2,1.0489351271617355
19.93,3.0732514036242597,22.95,6.706062574776549,32.95,7.763711517199469,38.45,16.847280206069716,51.45,2.064673211879384,53.21,1.025397808998648
19.94,2.8611959359231776,22.96,6.142578592469636,32.96,7.500371864504569,38.46,15.7374771373806,51.46,1.9909758897009215,53.22,1.002643201757856
19.95,2.670303785700934,22.97,5.646854879320274,32.97,7.250194020943615,38.47,14.733340267903454,51.47,1.9211484815727924,53.23,0.9806370132556764
19.96,2.497855836418217,22.98,5.2085029674525325,32.98,7.012316088765467,38.48,13.821926166019988,51.48,1.8549251498942485,53.24,0.95934680728804
19.97,2.3415551425817456,22.99,4.819041767236985,32.99,6.785945519720829,38.49,12.992206120258373,51.49,1.7920624612369938,53.25,0.9387418844875488
19.98,2.19945080369284,23.0,4.471494227527062,33.0,6.5703525312158035,38.5,12.234737381554668,51.5,1.7323371616878036,53.26,0.9187931720011476
19.99,2.0698773545472453,23.01,4.160079652286798,33.01,6.364864239689237,38.51,11.541398171100486,51.51,1.6755442053132483,53.27,0.8994731212508222
20.0,1.95140616652262,23.02,3.879976713865864,33.02,6.168859423367947,38.52,10.90517275431776,51.52,1.6214950034091231,53.28,0.8807556131079494
20.01,1.8428062193140229,23.03,3.627139266059172,33.03,5.9817638384616245,38.53,10.319976093495574,51.53,1.5700158667637496,53.29,0.8626158698736046
20.02,1.7430122370652896,23.04,3.398151979757989,33.04,5.803046023005457,38.54,9.780509991240466,51.54,1.5209466170275667,53.3,0.8450303735129192
20.03,1.6510986526200857,23.05,3.190116291648855,33.05,5.632213531225072,38.55,9.282144443723949,51.55,1.4741393465583854,53.31,0.8279767896409358
20.04,1.566258214445869,23.06,3.0005596280609113,33.06,5.4688095487081085,38.56,8.820819293364732,51.56,1.429457308895656,53.32,0.8114338968027094
20.05,1.4877843149277474,23.07,2.8273626464237083,33.07,5.312409845032029,38.57,8.392962317815654,51.57,1.3867739243924124,53.33,0.7953815206305191
20.06,1.4150563191498815,23.08,2.668700532051104,33.08,5.16262002596454,38.58,7.995420697653251,51.58,1.3459718875614493,53.34,0.7798004724980558
20.07,1.3475273264631034,23.09,2.5229953391759046,33.09,5.0190730520716205,38.59,7.625403428827256,51.59,1.306942364431262,53.35,0.7646724923241134
20.08,1.2847139150349132,23.1,2.3888770699609445,33.1,4.881426994636659,38.6,7.280432731731222,51.6,1.269584269698434,53.36,0.7499801952082144
20.09,1.226187510913996,23.11,2.265151711838999,33.11,4.749363003318798,38.61,6.958302889434758,51.61,1.2338036147471745,53.37,0.7357070216079566
20.1,1.1715670943509653,23.12,2.1507748501915587,33.12,4.622583463038046,38.62,6.657045247602463,51.62,1.199512918714728,53.38,0.7218371907919852
20.11,1.1205130119633817,23.13,2.044829774406091,33.13,4.500810320227124,38.63,6.374898346277164,51.63,1.1666306757373528,53.39,0.7083556573250368
