111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
20.37,0.5680706474695365,23.34,2.8326137149477746,32.93,16.266326578015725,38.87,5.494613896506296,,,,
20.38,0.5526753674031246,23.35,2.74374246155942,32.94,15.704655358010733,38.88,5.344154727541639,,,,
20.39,0.5378972418821505,23.36,2.6589824091815,32.95,15.17153243832965,38.89,5.199783177575996,,,,
20.4,0.5237037355914256,23.37,2.5780842194514593,32.96,14.665058534466743,38.9,5.061175673084254,,,,
20.41,0.5100644282906178,23.38,2.5008171457427193,32.97,14.183489469858998,38.91,4.9280298272842336,,,,
20.42,0.4969508520127417,23.39,2.4269673965244616,32.98,13.725221243548924,38.92,4.8000627992214335,,,,
20.43,0.4843363426903162,23.4,2.3563366641349544,32.99,13.28877674591161,38.93,4.677009799036419,,,,
20.44,0.47219590476691997,23.41,2.288740800160244,33.0,12.872793918111038,38.94,4.5586227247370665,,,,
20.45,0.4605060875119809,23.42,2.224008620980357,33.01,12.476015178966376,38.95,4.444668917435815,,,,
20.46,0.4492448718971372,23.43,2.1619808290858002,33.02,12.097277966744864,38.96,4.334930023445009,,,,
20.47,0.43839156701645204,23.44,2.102509037532659,33.03,11.735506263694008,38.97,4.229200952885607,,,,
20.48,0.42792671514148267,23.45,2.0454548864321818,33.04,11.389702988476506,38.98,4.1272889255784415,,,,
20.49,0.4178320045986692,23.46,1.990689241695468,33.05,11.05894315653691,38.99,4.029012595965083,,,,
20.5,0.4080901897412509,23.47,1.9380914674072385,33.06,10.74236772117544,39.0,3.934201249673809,,,,
20.51,0.3986850173634157,23.48,1.8875487642048168,33.07,10.439178019086652,,,,,,
20.52,0.3896011589708728,23.49,1.83895556691528,33.08,10.148630753577386,,,,,,
20.53,0.3808241483813978,23.5,1.7922129954678991,33.09,9.870033456863984,,,,,,
20.54,0.3723403241815064,23.51,1.7472283537703892,33.1,9.602740379923787,,,,,,
20.55,0.36413677661218585,23.52,1.7039146718243146,33.11,9.34614876452038,,,,,,
20.56,0.3562012984985392,23.53,1.662190286872281,33.12,9.099695457369268,,,,,,
